Year,artist_link,Descrição,Fonte de Pesquisa,Type,Artist,Título,url,img_url,Medium,Error,0,0.1,0.2,0.3,0.4,Height (cm),Width (cm),Price (BRL),Price (USD),Medium_type,Sold,Year of sale
,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,"(Nova Friburgo 1896 - Belo Horizonte 1962). ""Janela"". Óleo sobre madeira. medidas 1,00 x 1,00 m. - Texto transcrito do catálogo do leilão.",Leilão Miguel Salles 08 a 09 de Novembro de 2016,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Janela,https://www.catalogodasartes.com.br/obra/AUettt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_740666.jpg,Óleo sobre madeira,False,,,,,,100.0,100.0,22000.0,6875.0,pintura,False,2016
,https://www.catalogodasartes.com.br/cotacao/artista/Maria%20Leontina%20Franco%20Da%20Costa/,,Leilão Casa 8 19 de Fevereiro de 2013,Pinturas,Maria Leontina Franco Da Costa,Figuras Femininas,https://www.catalogodasartes.com.br/obra/PcDzU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_98134.jpg,Técnica Mista,False,,,,,,25.0,26.0,7000.0,3571.43,outro,False,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"Mulata - serigrafia P.A. - 30x20 cm acid - Esta obra entrou em leilão com o lance inicial de R$750,00",Leilão Garcia 04 de Julho de 2013,Pinturas,Di Cavalcanti (1897-1976),Mulata,https://www.catalogodasartes.com.br/obra/DDtzzB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_116335.jpg,Serigrafia,False,,,,,,20.0,30.0,1500.0,663.72,reprodução,True,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"O Beijo de Judas 24 x 20 cm gravura a ponta-seca e e aquarela sobre papel ass. inf. esq. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 10.000,00",Leilão James Lisboa 28 e 29 de Novembro de 2016,Pinturas,Candido Portinari (1903-1962),O Beijo de Judas,https://www.catalogodasartes.com.br/obra/AzAUDA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_737417.jpg,Gravura a ponta-seca e aquarela sobre papel,False,,,,,,20.0,24.0,10000.0,2941.18,pintura,True,2016
,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,"MILTON DACOSTA, Figura - Gravura PI - 45 x 35 CM - Assinatura canto inferior direito - Texto transcrito do catálogo do leilão.",Leilão Victor Hugo 15 de Julho de 2019,Pinturas,Milton Dacosta,Figura,https://www.catalogodasartes.com.br/obra/PGGAze/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_922730.jpg,Gravura,False,,,,,,35.0,45.0,300.0,80.0,reprodução,False,2019
1972.0,https://www.catalogodasartes.com.br/cotacao/artista/Maria%20Leontina%20Franco%20Da%20Costa/,Maria Leontina Varal AST 60 x 40 1972 ACID e Verso Reproduzida no catálogo de exposição da Galeria ProArte - SP - Texto transcrito do catálogo do leilão.,Leilão Vitor Braga 12 dezembro de 2018,Pinturas,Maria Leontina Franco Da Costa,Varal,https://www.catalogodasartes.com.br/obra/cBAtte/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_857660.jpg,Acrílica sobre tela,False,,,,,,40.0,60.0,42000.0,10769.23,pintura,False,2018
1940.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,"Ass. inf. dir. e com esboço de paisagem no verso (c. 1940) Reproduzida na p. 96 do livro Guignard, de Frederico Morais (Rio de Janeiro: Monteiro Soares Editores e Livreiros, 1979). Esta obra entrou em pregão com o lance inicial de R$3.500,00",Leilão Soraia Cals Maio de 2010,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Ouro Preto,https://www.catalogodasartes.com.br/obra/UBPPe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_45990.jpg,Aquarela e grafite sobre papel,False,,,,,,17.0,12.0,3500.0,1750.0,pintura,True,2010
1947.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,"Alberto da Veiga Guignard, sem título, nanquim aquarelado sobre cartão, 27 x 39 cm, 1947 - Texto transcrito do catálogo do leilão.",Leilão Companhia das Artes 10 de Agosto de 2022,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Sem Título,https://www.catalogodasartes.com.br/obra/DeUeBGG/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1040522.jpg,Nanquim aquarelado sobre cartão,False,,,,,,39.0,27.0,10000.0,1984.13,pintura,False,2022
1963.0,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"Di Cavalcanti - Gravura editada em 1963 pela Cultrix - assinada na matriz - Medidas 50 x 35 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$800,00",Leilão Beirith 01 de Dezembro de 2021,Pinturas,Di Cavalcanti (1897-1976),Sem Título,https://www.catalogodasartes.com.br/obra/PPBBet/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_995506.jpg,Gravura,False,,,,,,35.0,50.0,800.0,142.6,reprodução,True,2021
2010.0,https://www.catalogodasartes.com.br/cotacao/artista/Cildo%20Meireles%20%281948%29/,Figuras pastel oleoso/cartão - med 23 x 31 cm - acie - 2010,Leilão Andre Cencin 17 de Setembro de 2013,Pinturas,Cildo Meireles (1948),Figuras,https://www.catalogodasartes.com.br/obra/DGBcAz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_125873.jpg,Pastel oleoso sobre cartão,False,,,,,,31.0,23.0,6000.0,2654.87,pintura,False,2013
1956.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Colheita de Café 12 x 25 cm desenho a grafite sobre papel ass. inf. centro 1956 Registrado no Projeto Portinari sob nº 1496 FCO [3020]. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 40.000,00",Leilão James Lisboa 20 de Junho de 2016,Pinturas,Candido Portinari (1903-1962),Colheita de Café,https://www.catalogodasartes.com.br/obra/AGGBzc/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_722538.jpg,Desenho a grafite sobre papel,False,,,,,,25.0,12.0,71000.0,20699.71,desenho,True,2016
1948.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,Sem Título - Guache e nanquim s/ papel - 32 x 23 cm - ass. inferior direito - dat. 4/5/1948. Obra proveniente do Atelier do Artista - Texto transcrito do catálogo do leilão.,Leilão Canvas 25 de Agosto de 2015,Pinturas,Antônio Bandeira (1922-1967),Sem Título,https://www.catalogodasartes.com.br/obra/DcDABU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_181754.jpg,Guache e nanquim sobre papel,False,,,,,,23.0,32.0,7800.0,2203.39,pintura,False,2015
1964.0,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,"Vênus e Pássaros Descrição: grafite s/ papel, ass. e dat. 1964 inf. dir. 22 x 30 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 1.500,00",Leilão Soraia Cals 26 de Abril de 2016,Pinturas,Milton Dacosta,Vênus e Pássaros,https://www.catalogodasartes.com.br/obra/ADcGUe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_718240.jpg,Grafite sobre papel,False,,,,,,30.0,22.0,1500.0,423.73,desenho,True,2016
,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,MILTON DACOSTA - 2 Gravuras em Metal 1964 - Ambas Tiragem 1/100 - 24 x 24 cm / 24 x 24 cm - Assinadas ID - Obras Restauradas e Emolduradas - Texto transcrito do catálogo do leilão.,Leilão Esporádicos 16 de Março de 2023,Pinturas,Milton Dacosta,Sem Título,https://www.catalogodasartes.com.br/obra/DecUtPt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1084696.jpg,Gravura em metal,False,,,,,,24.0,48.0,1500.0,286.26,reprodução,False,2023
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"Mulher com barcos, óleo s/tela, assinado. 40 x 60 cm. - Texto transcrito do catálogo do leilão.",Leilão Bolsa de Arte de 15 a 17 de Março de 2016,Pinturas,Di Cavalcanti (1897-1976),Mulher com barcos,https://www.catalogodasartes.com.br/obra/ADUAte/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_714760.jpg,Óleo sobre Tela,False,,,,,,60.0,40.0,200000.0,54644.81,pintura,False,2016
1949.0,https://www.catalogodasartes.com.br/cotacao/artista/Ibere%20Camargo%20-%20Iber%C3%AA%20Camargo/,sit. Paris e com indicação cópia inf. dir.,Leilão Soraia Cals Julho de 2010,Pinturas,Ibere Camargo - Iberê Camargo,"Cópia de Artista do Quadro ""A Família de Lot Deixando Sodoma"", de P. P. Rubens",https://www.catalogodasartes.com.br/obra/UAGze/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_47230.jpg,Óleo sobre Tela,False,,,,,,114.0,71.5,22000.0,11578.95,pintura,False,2010
1964.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"Esta obra entrou em pregão com lance inicial de R$ 4.000,00. Assinado e datado 64 no cid",Grande Leilão Dagmar Saboya 06 de dezembro de 2007,Pinturas,Antônio Bandeira (1922-1967),Luzes,https://www.catalogodasartes.com.br/obra/DGAeD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_12701.jpg,Guache sobre papel,False,,,,,,37.0,30.0,4000.0,2040.82,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,P.A,Leilão Pintura Brasileira 28 de Novembro de 2013,Pinturas,Di Cavalcanti (1897-1976),Figura feminina,https://www.catalogodasartes.com.br/obra/DzUPeB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_134905.jpg,Gravura em metal,False,,,,,,32.0,48.0,2500.0,1086.96,reprodução,False,2013
1964.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"BANDEIRA, Antônio (1922 - 1967) Cartão de natal 1964 Nanquim s/ cartão 17,5 x 12 cm Ass. inferior direito - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$2.500,00",Leilão TNT Arte 15 de Abril de 2019,Pinturas,Antônio Bandeira (1922-1967),Cartão de natal,https://www.catalogodasartes.com.br/obra/PeBUzA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_905437.jpg,Nanquim sobre cartão,False,,,,,,12.0,17.5,2500.0,645.99,desenho,True,2019
1986.0,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,Venus e Passáro - 46X55 - 1986 - Acrílico sobre Tela - ACID - Texto transcrito do catálogo do leilão.,Leilão Pintura Brasileira 24 de Maio de 2016,Pinturas,Milton Dacosta,Venus e Passáro,https://www.catalogodasartes.com.br/obra/AGDUBc/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_721458.jpg,Acrílica sobre tela,False,,,,,,55.0,46.0,25000.0,7022.47,pintura,False,2016
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"Di Cavalcanti - Gravura editada em 1963 pela Cultrix - assinada na matriz - Medidas 50 x 35 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$600,00",Leilão Beirith 07 de Dezembro de 2022,Pinturas,Di Cavalcanti (1897-1976),Sem Título,https://www.catalogodasartes.com.br/obra/DeAeezP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1070039.jpg,Gravura,False,,,,,,35.0,50.0,600.0,114.94,reprodução,True,2022
1928.0,https://www.catalogodasartes.com.br/cotacao/artista/Ismael%20Nery/,Ex-coleção Pedro Nava - Esta obra de arte/objeto não foi vendida durante o leilão. O Catálogo das Artes não recebe informações de obras vendidas posteriormente.,Leilão Soraia Cals Maio de 2012,Pinturas,Ismael Nery,Adalgisa,https://www.catalogodasartes.com.br/obra/AAcGA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_77827.jpg,Óleo sobre Tela,False,,,,,,27.0,35.0,390000.0,203125.0,pintura,False,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"""Figura feminina"" Desenho á carvão - 45 x 30 cm - Com carimbo de autenticação do MAM - Rio. Déc. 40 - Texto transcrito do catálogo do leilão.",Leilão Firenze 27 de Outubro de 2015,Pinturas,Antônio Bandeira (1922-1967),Figura feminina,https://www.catalogodasartes.com.br/obra/GzcGcP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_238289.jpg,Desenho à carvão,False,,,,,,30.0,45.0,1900.0,487.18,desenho,False,2015
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"PORTINARI, CÂNDIDO (1903-1962) Homem Sentado Carvão s/ papel Ass. cid Reproduzido no Catálogo ""Raisonné"", vol. I pág. 427 FCO 5575. 60 x 46 cm - Texto transcrito do catálogo do leilão.",Leilão Dagmar Saboya 03 a 06 de Dezembro de 2019,Pinturas,Candido Portinari (1903-1962),Homem Sentado,https://www.catalogodasartes.com.br/obra/PzecGe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_930820.jpg,Carvão sobre papel,False,,,,,,46.0,60.0,250000.0,59241.71,desenho,False,2019
1958.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,,Bolsa de Arte do Rio de Janeiro,Pinturas,Antônio Bandeira (1922-1967),Campos Queimados,https://www.catalogodasartes.com.br/obra/DUBe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1450.jpg,Aquarela e nanquim,False,,,,,,25.0,33.0,4725.0,2448.19,pintura,True,1999
1961.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,,Bolsa de Arte do Rio de Janeiro,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Cristo e Maria,https://www.catalogodasartes.com.br/obra/DzBD/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1351.jpg,Óleo sobre Tela,False,,,,,,16.0,24.0,25200.0,10956.52,pintura,True,2001
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"DI CAVALCANTI - ""Mulata"" - Serigrafia s/ papel. Medidas: 66 x 48 cm. Série/tiragem nº: 17/100. Assinada à lápis no canto inferior direito. Sem moldura. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$950,00",Leilão Galeria Paulista 28 e 29 de Novembro de 2019,Pinturas,Di Cavalcanti (1897-1976),Mulata,https://www.catalogodasartes.com.br/obra/PGccUU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_928844.jpg,Serigrafia sobre papel,False,,,,,,48.0,66.0,950.0,223.0,reprodução,True,2019
1970.0,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"O.S.T.27 X 35 cm. Década de 1970 RETRATO DE MARINA MONTINI EX COLEÇÃO MAURICIO PONTUAL - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 260.000,00",Leilão Paiva Frade 15 e 16 de Setembro de 2015,Pinturas,Di Cavalcanti (1897-1976),RETRATO DE MARINA MONTINI,https://www.catalogodasartes.com.br/obra/GeUBAe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_204570.jpg,Óleo sobre Tela,False,,,,,,35.0,27.0,260000.0,67532.47,pintura,True,2015
1949.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"Bandeira, Antônio - Sem Título - Nanquim e guache s/ papel - 13,5 x 8 cm - ass. inferior direito - dat. 1949 - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$8.800,00",Leilão Canvas Galeria 02 e 03 de Dezembro de 2019,Pinturas,Antônio Bandeira (1922-1967),Sem título,https://www.catalogodasartes.com.br/obra/PGPGeU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_929204.jpg,Nanquim e guache sobre papel,False,,,,,,8.0,13.5,10800.0,2547.17,pintura,True,2019
,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,Milton Dacosta Vênus e Pássaro 46 x 65 cm óleo sobre tela assinatura inf. dir. - Texto transcrito do catálogo do leilão.,Leilão James Lisboa 05 e 06 de Junho de 2023,Pinturas,Milton Dacosta,Vênus e Pássaro,https://www.catalogodasartes.com.br/obra/DDzcteA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1138607.jpg,Óleo sobre Tela,False,,,,,,65.0,46.0,45000.0,9146.34,pintura,False,2023
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,,Renot Leilão 03 de março de 2008.,Pinturas,Candido Portinari (1903-1962),Cavalo,https://www.catalogodasartes.com.br/obra/DtAGU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_16724.jpg,Nanquim,False,,,,,,20.0,24.0,12000.0,6666.67,desenho,False,2008
,https://www.catalogodasartes.com.br/cotacao/artista/Annita%20Catarina%20Malfatti%20-%20Anita%20Malfatti%20-%20Anita%20Malfati/,"Paisagem rural Óleo sobre cartão - 33 x 45,5 - assinado inf direito - Acompanha certificado de autenticidade assinado por Elizabeth Cecilia Malfatti. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 20.000,00",Leilão Contempoart 12 de Dezembro de 2016,Pinturas,Annita Catarina Malfatti - Anita Malfatti - Anita Malfati,Paisagem rural,https://www.catalogodasartes.com.br/obra/AzPBPU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_739594.jpg,Óleo sobre cartão,False,,,,,,45.5,33.0,20000.0,5917.16,pintura,True,2016
1945.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"Datado, outono/1945.",Leilão Soraia Cals maio de 2011,Pinturas,Antônio Bandeira (1922-1967),Autorretrato,https://www.catalogodasartes.com.br/obra/BAczz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_57833.jpg,Óleo sobre papel,False,,,,,,39.5,53.0,12000.0,7228.92,pintura,False,2011
1964.0,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,"Ass., dat. 1964 e tit. no verso 18 x 15 cm - Esta obra entrou em leilão com o lance inicial de R$25.000,00",Leilão Soraia Cals de 29 a 01 de Novembro de 2012,Pinturas,Milton Dacosta,Figura - Norma,https://www.catalogodasartes.com.br/obra/cttAB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_86675.jpg,Óleo sobre Tela,False,,,,,,15.0,18.0,47000.0,23267.33,pintura,True,2012
1960.0,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,Alberto da Veiga Guignard Cristo 38 x 10 cm óleo sobre madeira assinatura inf. esq. 1960 - Texto transcrito do catálogo do leilão.,Leilão James Lisboa 10 a 14 de Maio de 2021,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,Cristo,https://www.catalogodasartes.com.br/obra/PcDGAU/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_981274.jpg,Óleo sobre madeira,False,,,,,,10.0,38.0,45000.0,8506.62,pintura,False,2021
,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,"Tiragem 71/100. Esta obra entrou em pregão com o lance inicial de R$100,00.",Leilão TNT Dezembro de 2008.,Pinturas,Milton Dacosta,Vênus e pássaro,https://www.catalogodasartes.com.br/obra/zezzc/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_30338.jpg,Serigrafia,False,,,,,,50.0,33.0,300.0,125.0,reprodução,True,2008
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"DI CAVALCANTI, EMILIANO Auto Retrato com mulher Nanquim s/ papel, 22 x 13 cm, ass. inferior direito, déc. 60 - Texto transcrito do catálogo do leilão.",Leilão Canvas 7 e 8 de Dezembro de 2021,Pinturas,Di Cavalcanti (1897-1976),Auto Retrato com mulher,https://www.catalogodasartes.com.br/obra/PPUPcP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_994989.jpg,Nanquim sobre papel,False,,,,,,13.0,22.0,2500.0,448.03,desenho,False,2021
1958.0,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,"S/N - Esta obra entrou em leilão com o lance inicial de R$150,00",Leilão Arte e Eventos 09 de Abril de 2013,Pinturas,Milton Dacosta,Sem Título,https://www.catalogodasartes.com.br/obra/DeGUBB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_102455.jpg,Gravura,False,,,,,,14.5,24.5,550.0,277.78,reprodução,True,2013
